benchmark,title,group,code,family,BU,schedule,original_range,step,ak_annual_salary,p50,p65,mu,sigma,ak_percentile,ak_as_percent_of_p50,ak_as_percent_of_p65,ak_diff_from_p50,ak_diff_from_p65,p50_90pct_percentile,p50_95pct_percentile,p65_90pct_percentile,p65_95pct_percentile
29,Research Analyst 2,Administrative and Office Support,PB0512,PB05 ‐ Statistics and Research Analysis,GP,200,16.0,O,87399,92413.0,92585.0,92413.0,446.38168743953827,1.4112365012786106e-29,0.9457435642171556,0.943986606901766,-5014.0,-5186.0,1.637964315918964e-95,2.0632784236782664e-25,2.0582028158917556e-92,8.839288722721336e-24
30,Research Analyst 3,Administrative and Office Support,PB0513,PB05 ‐ Statistics and Research Analysis,GP,200,18.0,A,66788,71993.0,79293.0,71993.0,18945.26929249203,0.3917584710157966,0.927701304293473,0.8422937712030065,-5205.0,-12505.0,0.35197079416211763,0.42465355532362337,0.4867508762240507,0.5698734019981051
30,Research Analyst 3,Administrative and Office Support,PB0513,PB05 ‐ Statistics and Research Analysis,GP,200,18.0,F,79268,89124.0,96769.0,89124.0,19840.627909739942,0.3096796917417356,0.8894125039271128,0.8191466275356778,-9856.0,-17501.0,0.3266438765632189,0.4111453310359745,0.4592151973155894,0.5562446264860537
30,Research Analyst 3,Administrative and Office Support,PB0513,PB05 ‐ Statistics and Research Analysis,GP,200,18.0,O,99899,105546.0,111309.0,105546.0,14956.381771593366,0.3528770407077362,0.9464972618573892,0.8974925657404164,-5647.0,-11410.0,0.2401898270216805,0.36210193497704857,0.3598335847164265,0.5052692393900642
31,Research Analyst 4,Administrative and Office Support,PB0514,PB05 ‐ Statistics and Research Analysis,SS,200,21.0,A,89232,112921.0,123466.0,112921.0,27366.830779360065,0.19335205888101092,0.7902161688259934,0.7227252846937618,-23689.0,-34234.0,0.33994254584256944,0.41827439609077216,0.4737559816497539,0.5634588174023889
31,Research Analyst 4,Administrative and Office Support,PB0514,PB05 ‐ Statistics and Research Analysis,SS,200,21.0,E,101795,124260.0,139161.0,124260.0,38671.70653800325,0.2806486480861969,0.8192097215515853,0.7314908631010125,-22465.0,-37366.0,0.3739838797002554,0.436180560790882,0.5101592563346142,0.5813679826063871
31,Research Analyst 4,Administrative and Office Support,PB0514,PB05 ‐ Statistics and Research Analysis,SS,200,21.0,O,123344,138895.0,151648.0,138895.0,33097.1259297467,0.31922769024408115,0.8880377263400411,0.8133572483646339,-15551.0,-28304.0,0.33736736506805726,0.4169004138651082,0.4709546340220602,0.5620721821200718
32,"Chief, Health Analytics and Vital Records",Administrative and Office Support,PB0540,PB05 ‐ Statistics and Research Analysis,SS,200,22.0,A,95326,107306.0,119832.0,107306.0,32508.005912021257,0.3562410514188863,0.8883566622556055,0.7954970291741772,-11980.0,-24506.0,0.370665603800142,0.4344540857262968,0.5066609994011692,0.5796542104703374
32,"Chief, Health Analytics and Vital Records",Administrative and Office Support,PB0540,PB05 ‐ Statistics and Research Analysis,SS,200,22.0,E,108867,120242.0,139073.0,120242.0,48871.00904752294,0.40797560425782053,0.905399111791221,0.7828047140710275,-11375.0,-30206.0,0.4028258169299965,0.4510457237122935,0.5401251006041808,0.5960107336685844
32,"Chief, Health Analytics and Vital Records",Administrative and Office Support,PB0540,PB05 ‐ Statistics and Research Analysis,SS,200,22.0,O,131893,138380.0,158432.0,138380.0,52039.79997986989,0.45039850388316244,0.9531218384159561,0.8324896485558473,-6487.0,-26539.0,0.39515354549026277,0.44711411689971076,0.5322299393098225,0.592157545279278
36,Supply Technician 1,Administrative and Office Support,PB0611,PB06 ‐ Supply,GP,200,10.0,A,39410,44580.0,46262.0,44580.0,4365.197664379671,0.118133730203478,0.8840287124270974,0.8518870779473434,-5170.0,-6852.0,0.1535657319609765,0.30480515334162217,0.25000590263907074,0.44252307849195727
36,Supply Technician 1,Administrative and Office Support,PB0611,PB06 ‐ Supply,GP,200,10.0,F,45786,50193.0,51259.0,50193.0,2766.5283651776035,0.055583326411528015,0.9121989121989122,0.893228506213543,-4407.0,-5473.0,0.034816120987201035,0.182164333253365,0.07111908052793868,0.2942216333802261
36,Supply Technician 1,Administrative and Office Support,PB0611,PB06 ‐ Supply,GP,200,10.0,O,57798,57424.0,59151.0,57424.0,4481.983570977224,0.5332512239247107,1.0065129562552242,0.9771263376781457,374.0,-1353.0,0.10005847541495333,0.2608883038350569,0.17504105907760614,0.3918291570855709
37,Contracting Officer 2,Administrative and Office Support,PB0622,PB06 ‐ Supply,GP,200,16.0,A,57974,55106.0,62754.0,55106.0,19848.413636846446,0.5574452668304967,1.0520451493485283,0.9238295566816458,2868.0,-4780.0,0.3906465578724153,0.44479732497190894,0.5275665371691334,0.5898803889728574
37,Contracting Officer 2,Administrative and Office Support,PB0622,PB06 ‐ Supply,GP,200,16.0,F,69147,69239.0,77562.0,69239.0,21600.20223580975,0.49830082244479584,0.9986712690824535,0.8915061499187746,-92.0,-8415.0,0.37427650330187,0.4363326343709887,0.5104672416962344,0.5815188054948652
37,Contracting Officer 2,Administrative and Office Support,PB0622,PB06 ‐ Supply,GP,200,16.0,O,87399,83646.0,87049.0,83646.0,8831.609781143889,0.6645637442266641,1.0448676565526145,1.0040207239600685,3753.0,350.0,0.17178865155097123,0.3179067366624145,0.27414242136453215,0.4571938295588098
38,Contracting Officer 4,Administrative and Office Support,PB0624,PB06 ‐ Supply,SS,200,22.0,A,95326,99085.0,108465.0,99085.0,24343.37341966784,0.4386409722242413,0.9620628753090781,0.878864149725718,-3759.0,-13139.0,0.34199272504098044,0.4193661271768181,0.475981341333184,0.5645593297524018
38,Contracting Officer 4,Administrative and Office Support,PB0624,PB06 ‐ Supply,SS,200,22.0,E,108867,115309.0,128186.0,115309.0,33418.93598348217,0.4235715216533368,0.9441327216435837,0.8492893139656437,-6442.0,-19319.0,0.3650318086292951,0.4315141913300466,0.500697156167059,0.5767296052160189
38,Contracting Officer 4,Administrative and Office Support,PB0624,PB06 ‐ Supply,SS,200,22.0,O,131893,135888.0,148173.0,135888.0,31882.552501132137,0.45014158381854696,0.970600788884964,0.8901284309557072,-3995.0,-16280.0,0.3349758468650317,0.41562169267913346,0.4683469395684141,0.5607800786725498
39,Procurement Specialist 2,Administrative and Office Support,PB0632,PB06 ‐ Supply,GP,200,16.0,A,57974,59735.0,61266.0,59735.0,3973.3160666856575,0.32880814405672,0.9705197957646271,0.9462670975745111,-1761.0,-3292.0,0.066367424127543,0.226115115994711,0.12371468930401641,0.3498788195205834
39,Procurement Specialist 2,Administrative and Office Support,PB0632,PB06 ‐ Supply,GP,200,16.0,F,69147,71027.0,79304.0,71027.0,21480.82108684336,0.4651291214028961,0.9735311923634674,0.8719232321194391,-1880.0,-10157.0,0.37045326750027274,0.43434348199791534,0.5064367835000392,0.5795443267247158
39,Procurement Specialist 2,Administrative and Office Support,PB0632,PB06 ‐ Supply,GP,200,16.0,O,87399,83736.0,86674.0,83736.0,7624.822079635834,0.6845301565634848,1.043744625967326,1.008364676835037,3663.0,725.0,0.13605799933594992,0.2914679538011117,0.22620169328381423,0.4273806119838687
40,Procurement Specialist 5,Administrative and Office Support,PB0635,PB06 ‐ Supply,SS,200,21.0,A,89232,87204.0,89222.0,87204.0,5237.199100308071,0.650706985828724,1.0232558139534884,1.0001120799802738,2028.0,10.0,0.04794755024710225,0.20255090589974034,0.09370160687014834,0.32043247080110776
40,Procurement Specialist 5,Administrative and Office Support,PB0635,PB06 ‐ Supply,SS,200,21.0,E,101795,102599.0,107071.0,102599.0,11605.923873427995,0.4723853754201077,0.9921636663125372,0.9507242857543126,-804.0,-5276.0,0.18834198320938128,0.329240498838439,0.29555290218195684,0.4697266939221126
40,Procurement Specialist 5,Administrative and Office Support,PB0635,PB06 ‐ Supply,SS,200,21.0,O,123344,119647.0,125582.0,119647.0,15402.763459032905,0.5948433466211588,1.030899228564026,0.9821789746938255,3697.0,-2238.0,0.21864158066543354,0.3488620235522618,0.33359754401930986,0.491088312091821
41,State Chief Information Officer,Administrative and Office Support,PB0701,PB07 ‐ Office of Information Technology,XE,N00,28.0,A,121329,159400.0,170153.0,159400.0,27906.641192077645,0.08624802923911029,0.7611606022584693,0.7130582475771805,-38071.0,-48824.0,0.28393535982649076,0.3875941281774443,0.41122234228798166,0.5320640343051845
41,State Chief Information Officer,Administrative and Office Support,PB0701,PB07 ‐ Office of Information Technology,XE,N00,28.0,F,145041,183420.0,197698.0,183420.0,37054.870542219345,0.1501630604376697,0.7907589139679424,0.7336493034830903,-38379.0,-52657.0,0.3103015929801595,0.4022614858645073,0.4410896100891848,0.5471866802472709
41,State Chief Information Officer,Administrative and Office Support,PB0701,PB07 ‐ Office of Information Technology,XE,N00,28.0,O,175754,206540.0,230877.0,206540.0,63160.41353032583,0.31297839152495177,0.8509441270456086,0.7612451651745301,-30786.0,-55123.0,0.3718306807657792,0.4350606889269454,0.5078904818069333,0.580256663982506
42,Deputy Chief Information Officer,Administrative and Office Support,PB0702,PB07 ‐ Office of Information Technology,XE,N00,27.0,A,117371,141333.0,148735.0,141333.0,19209.984014113154,0.10613052773297732,0.8304571473045927,0.7891283154603825,-23962.0,-31364.0,0.2309484893025458,0.356487546693805,0.34866086616044295,0.49927833169080504
42,Deputy Chief Information Officer,Administrative and Office Support,PB0702,PB07 ‐ Office of Information Technology,XE,N00,27.0,F,140166,169058.0,178644.0,169058.0,24877.993347647753,0.12275026721470716,0.8291000721645826,0.7846107341976221,-28892.0,-38478.0,0.24839523307534234,0.3670132936668884,0.36965774340924984,0.5104830980049297
42,Deputy Chief Information Officer,Administrative and Office Support,PB0702,PB07 ‐ Office of Information Technology,XE,N00,27.0,O,169806,197284.0,212709.0,197284.0,40031.61353927254,0.2462280863530712,0.8607185580178829,0.798301905420081,-27478.0,-42903.0,0.3110697104579597,0.4026823352673707,0.4419480297906541,0.5476174939492222
43,Chief Technology Officer 3,Administrative and Office Support,PB0707,PB07 ‐ Office of Information Technology,XE,N00,26.0,A,113588,124957.0,136484.0,124957.0,29915.358785555567,0.3519582703669495,0.9090167017454004,0.8322440725652823,-11369.0,-22896.0,0.33808256842270346,0.41728231233141333,0.4717333366727398,0.5624577767915495
43,Chief Technology Officer 3,Administrative and Office Support,PB0707,PB07 ‐ Office of Information Technology,XE,N00,26.0,F,135077,159215.0,163665.0,159215.0,11548.828541313635,0.018305211927054352,0.8483936814998587,0.8253261234839459,-24138.0,-28588.0,0.08400525225333749,0.24531336774592843,0.15107441586157705,0.3732499693877847
43,Chief Technology Officer 3,Administrative and Office Support,PB0707,PB07 ‐ Office of Information Technology,XE,N00,26.0,O,163644,185768.0,201478.0,185768.0,40771.257614390386,0.29368981948441497,0.8809052151070152,0.8122177111148612,-22124.0,-37834.0,0.3243263407022658,0.40989411771555617,0.45666220516037404,0.5549734784718581
44,"Staff Manager, OIT",Administrative and Office Support,PB0709,PB07 ‐ Office of Information Technology,XE,N00,25.0,A,109493,111455.0,125791.0,111455.0,37205.39459961175,0.47897180951052926,0.9823964828854694,0.870435881740347,-1962.0,-16298.0,0.3822538160261931,0.44046775855736764,0.5188317124128755,0.5856117656493826
44,"Staff Manager, OIT",Administrative and Office Support,PB0709,PB07 ‐ Office of Information Technology,XE,N00,25.0,F,130416,139743.0,142662.0,139743.0,7575.512474627978,0.10912331899315059,0.9332560486035079,0.9141607435757244,-9327.0,-12246.0,0.03254297659272799,0.178177285931925,0.06708236334507528,0.28901000289784673
44,"Staff Manager, OIT",Administrative and Office Support,PB0709,PB07 ‐ Office of Information Technology,XE,N00,25.0,O,157989,163661.0,172523.0,163661.0,22999.03787261156,0.4026015446987823,0.9653429955823317,0.9157561600482255,-5672.0,-14534.0,0.23835646022890966,0.3609952995083495,0.35762627923391344,0.5040909923397383
45,Department Technology Officer 2,Administrative and Office Support,PB0712,PB07 ‐ Office of Information Technology,SS,200,24.0,A,108867,112676.0,135457.0,112676.0,59122.216404419305,0.4743155673020975,0.966195108097554,0.8037015436633027,-3809.0,-26590.0,0.4244267472350484,0.4620419471288814,0.5620650433165416,0.6067136093303656
45,Department Technology Officer 2,Administrative and Office Support,PB0712,PB07 ‐ Office of Information Technology,SS,200,24.0,E,124654,139550.0,156311.0,139550.0,43498.85734403547,0.36600772176535645,0.8932568971694733,0.7974742660465355,-14896.0,-31657.0,0.37417604417524847,0.43628042994640537,0.5103615180989968,0.5814670328156376
45,Department Technology Officer 2,Administrative and Office Support,PB0712,PB07 ‐ Office of Information Technology,SS,200,24.0,O,151029,166423.0,172888.0,166423.0,16778.2419145152,0.17944092330611144,0.9075007661200676,0.8735655453241404,-15394.0,-21859.0,0.16062370928034025,0.3099652451784132,0.25942817675776775,0.44832497959036766
46,P3 Manager,Administrative and Office Support,PB0725,PB07 ‐ Office of Information Technology,SS,200,24.0,A,108867,113319.0,140735.0,113319.0,71151.16478396732,0.47505405877905366,0.9607126783681466,0.7735602373254699,-4452.0,-31868.0,0.4367299934237361,0.4682647457914239,0.5743748148073708,0.6127224886764487
46,P3 Manager,Administrative and Office Support,PB0725,PB07 ‐ Office of Information Technology,SS,200,24.0,E,124654,124125.0,155659.0,124125.0,81838.3728588279,0.5025787291380118,1.0042618328298087,0.8008146011473799,529.0,-31005.0,0.43972325340732205,0.4697750053373072,0.5773495247142817,0.6141756458045851
46,P3 Manager,Administrative and Office Support,PB0725,PB07 ‐ Office of Information Technology,SS,200,24.0,O,151029,138795.0,168408.0,138795.0,76852.91226829679,0.5632393063363581,1.0881443856046689,0.8968041898247114,12234.0,-17379.0,0.42834147226867714,0.4640247615124329,0.5659963598591666,0.6086320014137261
47,Application Developer 3,Administrative and Office Support,PB07A3,PB07 ‐ Office of Information Technology,GP,200,22.0,A,87341,100516.0,107649.0,100516.0,18511.863816896665,0.23832350183816697,0.8689263400851606,0.811349849975383,-13175.0,-20308.0,0.29357126227403807,0.3930068022114153,0.4222295131789916,0.5376693008884985
47,Application Developer 3,Administrative and Office Support,PB07A3,PB07 ‐ Office of Information Technology,GP,200,22.0,F,103740,112240.0,117861.0,112240.0,14587.857355218865,0.28005558642351036,0.9242694226657163,0.8801893756204342,-8500.0,-14121.0,0.22082585831614393,0.35022854535903647,0.3362867731954067,0.4925605279764287
47,Application Developer 3,Administrative and Office Support,PB07A3,PB07 ‐ Office of Information Technology,GP,200,22.0,O,130943,128239.0,135873.0,128239.0,19812.08024368276,0.5542800262407568,1.0210856291767716,0.9637161172565557,2704.0,-4930.0,0.25872640530661306,0.37310590521171316,0.38190232729618634,0.5169164793466766
48,IT Business Analyst 2,Administrative and Office Support,PB07B2,PB07 ‐ Office of Information Technology,GP,200,21.0,A,81764,88133.0,92163.0,88133.0,10458.826746403134,0.2712757023882566,0.9277342198722386,0.8871673014116294,-6369.0,-10399.0,0.19970757225844205,0.33675592796499365,0.3099903148665644,0.4779582287566771
48,IT Business Analyst 2,Administrative and Office Support,PB07B2,PB07 ‐ Office of Information Technology,GP,200,21.0,F,96759,104429.0,106679.0,104429.0,5839.295329877681,0.09450479271956369,0.9265529690028632,0.9070107518818137,-7670.0,-9920.0,0.03685707024184617,0.1856096394957943,0.07470830454654838,0.2987020021919049
48,IT Business Analyst 2,Administrative and Office Support,PB07B2,PB07 ‐ Office of Information Technology,GP,200,21.0,O,122226,114891.0,119171.0,114891.0,11107.637338611767,0.7454874449084725,1.0638431208710866,1.0256354314388567,7335.0,3055.0,0.15048806639440987,0.30251833139614537,0.24586685581257794,0.4399418117694901
49,IT Client Support Specialist 2,Administrative and Office Support,PB07C2,PB07 ‐ Office of Information Technology,GP,200,16.0,A,57974,61864.0,64859.0,61864.0,7772.750894659402,0.30837338442089857,0.9371201344885556,0.8938466519681154,-3890.0,-6885.0,0.21304255430784613,0.3453319194017185,0.3266724485125909,0.4872759379767815
